entry_time,exit_time,direction,entry,exit,stop,target,atr_at_entry,size,p_l,r_multiple,bars_held,exit_reason,ema50,ema200,rsi,macd,signal
2023-01-23 07:22:00,2023-01-23 07:23:00,buy,1.08700,1.08746,1.08667,1.08746,0.00022,384777.6480,178.63,1.40,2,target,1.08772,1.08690,32.45,-0.000222,-0.000214
2023-01-23 14:39:00,2023-01-23 14:45:00,buy,1.08594,1.08570,1.08570,1.08627,0.00016,545370.4805,-128.48,-1.00,7,stop,1.08639,1.08638,30.66,-0.000097,-0.000089
2023-01-23 15:19:00,2023-01-23 15:26:00,sell,1.08630,1.08589,1.08659,1.08589,0.00020,435029.6419,178.98,1.40,8,target,1.08598,1.08620,68.70,0.000081,0.000042
2023-01-24 08:17:00,2023-01-24 08:22:00,sell,1.08634,1.08674,1.08674,1.08578,0.00027,323631.2071,-128.74,-1.00,6,stop,1.08628,1.08672,68.15,-0.000134,-0.000190
2023-01-25 07:12:00,2023-01-25 07:22:00,sell,1.08678,1.08639,1.08706,1.08639,0.00019,460494.8305,179.33,1.40,11,target,1.08649,1.08748,70.60,0.000057,0.000040
2023-01-25 07:58:00,2023-01-25 08:01:00,sell,1.08733,1.08773,1.08773,1.08677,0.00027,321819.6339,-128.99,-1.00,4,stop,1.08656,1.08719,77.15,0.000139,0.000098
2023-01-25 08:13:00,2023-01-25 08:20:00,sell,1.08770,1.08803,1.08803,1.08724,0.00022,387461.6975,-128.34,-1.00,8,stop,1.08689,1.08722,69.64,0.000240,0.000235
2023-01-25 13:55:00,2023-01-25 14:01:00,buy,1.09098,1.09077,1.09077,1.09128,0.00014,600721.4180,-127.70,-1.00,7,stop,1.09106,1.08990,32.37,0.000030,0.000064
2023-01-25 17:55:00,2023-01-25 17:57:00,buy,1.09146,1.09131,1.09131,1.09167,0.00010,829810.6448,-127.06,-1.00,3,stop,1.09157,1.09124,30.23,0.000016,0.000025
2023-01-26 07:48:00,2023-01-26 07:53:00,sell,1.08954,1.08981,1.08981,1.08917,0.00018,474616.4185,-126.43,-1.00,6,stop,1.08941,1.09036,71.44,-0.000025,-0.000089
2023-01-26 08:29:00,2023-01-26 08:30:00,sell,1.08964,1.08919,1.08996,1.08919,0.00021,394002.9948,176.11,1.40,2,target,1.08940,1.09008,68.87,0.000031,0.000013
2023-01-26 09:45:00,2023-01-26 09:48:00,buy,1.08936,1.08880,1.08880,1.09015,0.00037,225374.2003,-126.68,-1.00,4,stop,1.09006,1.09007,32.98,-0.000184,-0.000124
2023-02-01 13:47:00,2023-02-01 13:47:00,buy,1.09133,1.09104,1.09104,1.09174,0.00020,427995.4069,-126.04,-1.00,1,stop,1.09148,1.09065,30.44,-0.000001,0.000030
2023-02-03 09:47:00,2023-02-03 09:51:00,sell,1.08695,1.08587,1.08772,1.08587,0.00051,162361.7083,175.58,1.40,5,target,1.08556,1.08838,77.80,0.000367,0.000334
2023-02-06 07:22:00,2023-02-06 07:24:00,sell,1.07723,1.07692,1.07745,1.07692,0.00015,569352.1179,176.81,1.40,3,target,1.07680,1.07829,68.61,0.000164,0.000160
2023-02-06 13:51:00,2023-02-06 13:57:00,sell,1.07231,1.07253,1.07253,1.07201,0.00014,588063.7754,-127.17,-1.00,7,stop,1.07208,1.07376,69.02,0.000084,0.000068
2023-02-08 14:21:00,2023-02-08 14:41:00,buy,1.07278,1.07256,1.07256,1.07309,0.00015,567000.7931,-126.54,-1.00,21,stop,1.07298,1.07292,32.08,0.000008,0.000043
2023-02-08 18:01:00,2023-02-08 18:18:00,sell,1.07150,1.07110,1.07150,1.07110,0.00019,435798.0079,176.27,404473215.05,18,target,1.07125,1.07154,69.00,0.000013,-0.000003
2023-02-09 20:22:00,2023-02-09 20:28:00,sell,1.07379,1.07357,1.07395,1.07357,0.00010,817815.2181,177.50,1.40,7,target,1.07338,1.07351,67.01,0.000167,0.000177
2023-02-16 14:42:00,2023-02-16 14:52:00,buy,1.06933,1.06915,1.06915,1.06958,0.00012,725735.6818,-127.68,-1.00,11,stop,1.06936,1.06870,32.60,0.000003,0.000029
2023-02-17 08:34:00,2023-02-17 08:39:00,sell,1.06323,1.06361,1.06361,1.06270,0.00025,334944.0611,-127.04,-1.00,6,stop,1.06250,1.06326,71.15,0.000180,0.000159
2023-02-17 15:30:00,2023-02-17 15:32:00,buy,1.06938,1.06966,1.06918,1.06966,0.00013,638364.7871,176.96,1.40,3,target,1.06948,1.06827,32.85,0.000001,0.000025
2023-02-23 07:54:00,2023-02-23 09:00:00,sell,1.06160,1.06112,1.06194,1.06112,0.00023,373686.2549,178.20,1.40,7,target,1.06116,1.06120,69.02,0.000064,0.000060
2023-02-23 15:01:00,2023-02-23 15:14:00,sell,1.05964,1.05986,1.05986,1.05933,0.00015,579928.1923,-128.18,-1.00,14,stop,1.05897,1.05992,76.99,0.000114,0.000099
2023-02-23 19:22:00,2023-02-23 19:25:00,sell,1.06004,1.05985,1.06017,1.05985,0.00009,950293.1887,178.55,1.40,4,target,1.05974,1.05976,67.64,0.000086,0.000095
2023-02-27 07:16:00,2023-02-27 07:21:00,sell,1.05648,1.05616,1.05671,1.05616,0.00015,567030.2572,179.80,1.40,6,target,1.05563,1.05569,68.41,0.000325,0.000326
2023-03-02 20:49:00,2023-03-02 21:01:00,buy,1.06057,1.06093,1.06031,1.06093,0.00017,499872.0797,181.06,1.40,13,target,1.06086,1.06041,31.22,-0.000066,-0.000043
2023-03-03 07:39:00,2023-03-03 07:43:00,buy,1.06065,1.06044,1.06044,1.06094,0.00014,624324.3887,-130.23,-1.00,5,stop,1.06096,1.06062,32.71,-0.000086,-0.000072
2023-03-06 14:25:00,2023-03-06 14:32:00,buy,1.06693,1.06722,1.06672,1.06722,0.00014,630099.0651,181.42,1.40,8,target,1.06728,1.06573,32.35,-0.000176,-0.000191
2023-03-07 19:59:00,2023-03-07 19:59:00,sell,1.05476,1.05492,1.05492,1.05453,0.00011,811882.6122,-130.49,-1.00,1,stop,1.05457,1.05614,68.38,0.000047,0.000030
2023-03-07 20:35:00,2023-03-07 20:49:00,sell,1.05495,1.05467,1.05515,1.05467,0.00013,648025.8711,181.77,1.40,15,target,1.05467,1.05571,68.75,0.000033,0.000016
2023-03-08 08:14:00,2023-03-08 08:14:00,sell,1.05483,1.05442,1.05512,1.05442,0.00019,447055.0790,183.04,1.40,1,target,1.05416,1.05474,67.10,0.000201,0.000214
2023-03-09 20:02:00,2023-03-09 20:03:00,buy,1.05950,1.05929,1.05929,1.05980,0.00014,612787.4807,-131.66,-1.00,2,stop,1.05945,1.05861,32.03,0.000066,0.000077
2023-03-10 13:33:00,2023-03-10 13:44:00,buy,1.06503,1.06470,1.06470,1.06549,0.00022,401687.8290,-131.00,-1.00,12,stop,1.06543,1.06279,30.90,-0.000196,-0.000192
2023-03-10 15:03:00,2023-03-10 15:08:00,buy,1.06414,1.06459,1.06382,1.06459,0.00021,408495.3277,182.49,1.40,6,target,1.06487,1.06305,30.79,-0.000297,-0.000323
2023-03-14 06:18:00,2023-03-14 06:25:00,sell,1.07197,1.07230,1.07230,1.07151,0.00022,399492.6198,-131.26,-1.00,8,stop,1.07136,1.07154,68.16,0.000149,0.000154
2023-03-15 14:16:00,2023-03-15 14:50:00,sell,1.05856,1.05751,1.05856,1.05751,0.00050,173370.9678,182.85,1054647813.06,35,target,1.05578,1.05943,68.42,0.001214,0.001363
2023-03-15 19:47:00,2023-03-15 19:47:00,sell,1.05856,1.05885,1.05885,1.05815,0.00020,446247.3924,-131.52,-1.00,1,stop,1.05807,1.05829,67.34,0.000093,0.000075
2023-03-17 09:36:00,2023-03-17 09:43:00,buy,1.06268,1.06336,1.06219,1.06336,0.00033,268147.4850,183.20,1.40,8,target,1.06295,1.06235,32.68,-0.000029,-0.000006
2023-03-21 13:26:00,2023-03-21 13:26:00,buy,1.07580,1.07561,1.07561,1.07606,0.00012,704662.4569,-131.78,-1.00,1,stop,1.07651,1.07581,32.10,-0.000245,-0.000251
2023-03-29 09:34:00,2023-03-29 09:41:00,buy,1.08345,1.08394,1.08310,1.08394,0.00024,371499.5791,183.56,1.40,8,target,1.08475,1.08491,26.23,-0.000497,-0.000506
2023-04-03 06:24:00,2023-04-03 06:25:00,sell,1.08617,1.08649,1.08649,1.08572,0.00022,407738.1750,-132.04,-1.00,2,stop,1.08513,1.08581,70.00,0.000350,0.000363
2023-04-03 07:07:00,2023-04-03 07:11:00,buy,1.08646,1.08613,1.08613,1.08693,0.00022,394046.9306,-131.38,-1.00,5,stop,1.08638,1.08609,31.20,0.000062,0.000138
2023-04-04 18:00:00,2023-04-04 18:00:00,buy,1.09542,1.09562,1.09528,1.09562,0.00010,916477.4952,183.01,1.40,1,target,1.09551,1.09394,30.76,-0.000010,-0.000004
2023-04-06 10:07:00,2023-04-06 10:08:00,sell,1.09048,1.09093,1.09093,1.08986,0.00030,295635.9113,-131.63,-1.00,2,stop,1.08954,1.08999,75.51,0.000204,0.000108
2023-04-10 17:00:00,2023-04-10 17:13:00,sell,1.08597,1.08607,1.08607,1.08583,0.00007,1313791.0360,-130.98,-1.00,14,stop,1.08606,1.08756,72.52,0.000076,0.000077
2023-04-11 14:05:00,2023-04-11 14:06:00,sell,1.09108,1.09089,1.09122,1.09089,0.00009,959339.5874,182.45,1.40,2,target,1.09065,1.09060,70.20,0.000160,0.000167
2023-04-12 15:13:00,2023-04-12 15:19:00,buy,1.09926,1.09908,1.09908,1.09951,0.00012,739610.2160,-131.23,-1.00,7,stop,1.09934,1.09667,30.68,-0.000043,-0.000027
2023-04-13 13:19:00,2023-04-13 13:22:00,buy,1.10556,1.10537,1.10537,1.10583,0.00013,671765.9054,-130.58,-1.00,4,stop,1.10561,1.10316,31.60,-0.000070,-0.000058
2023-04-14 06:53:00,2023-04-14 06:54:00,buy,1.10573,1.10603,1.10551,1.10603,0.00014,598102.3990,181.89,1.40,2,target,1.10604,1.10549,32.11,-0.000085,-0.000069
2023-04-14 14:31:00,2023-04-14 14:33:00,sell,1.09930,1.09911,1.09944,1.09911,0.00009,965162.2576,183.17,1.40,3,target,1.09903,1.10033,68.78,0.000081,0.000078
2023-04-19 13:36:00,2023-04-19 13:53:00,buy,1.09551,1.09578,1.09551,1.09578,0.00013,671449.5033,184.45,274701741.60,18,target,1.09609,1.09612,28.95,-0.000140,-0.000145
2023-04-19 20:19:00,2023-04-19 20:20:00,sell,1.09572,1.09552,1.09586,1.09552,0.00009,944100.2372,185.74,1.40,2,target,1.09532,1.09542,68.91,0.000115,0.000123
2023-04-20 20:54:00,2023-04-20 20:54:00,sell,1.09684,1.09695,1.09695,1.09668,0.00008,1165453.5521,-133.60,-1.00,1,stop,1.09661,1.09660,67.92,0.000080,0.000072
2023-04-21 14:46:00,2023-04-21 14:53:00,buy,1.09801,1.09787,1.09787,1.09821,0.00010,927506.0503,-132.93,-1.00,8,stop,1.09818,1.09771,30.47,-0.000051,-0.000043
2023-04-24 21:01:00,2023-04-24 21:18:00,buy,1.10583,1.10623,1.10583,1.10623,0.00019,462538.7104,185.17,400342583.22,18,target,1.10594,1.10510,30.83,0.000013,0.000082
2023-04-25 17:41:00,2023-04-25 17:58:00,sell,1.09738,1.09738,1.09738,1.09706,0.00015,585920.0135,0.00,0.00,18,stop,1.09716,1.09818,70.18,0.000027,0.000012
2023-04-27 07:43:00,2023-04-27 07:46:00,buy,1.10365,1.10334,1.10334,1.10408,0.00021,429291.1282,-133.19,-1.00,4,stop,1.10420,1.10418,30.02,-0.000123,-0.000122
2023-04-27 13:32:00,2023-04-27 13:34:00,sell,1.10191,1.10210,1.10210,1.10164,0.00013,691198.4360,-132.53,-1.00,3,stop,1.10127,1.10216,77.23,0.000257,0.000260
2023-04-27 13:42:00,2023-04-27 13:46:00,sell,1.10217,1.10234,1.10234,1.10193,0.00011,769868.6301,-131.86,-1.00,5,stop,1.10149,1.10216,70.01,0.000265,0.000270
2023-04-28 09:01:00,2023-04-28 09:01:00,sell,1.09842,1.09871,1.09871,1.09801,0.00019,450937.0115,-131.21,-1.00,1,stop,1.09858,1.10083,68.19,-0.000211,-0.000233
2023-05-01 09:56:00,2023-05-01 10:00:00,buy,1.10191,1.10156,1.10156,1.10240,0.00023,374397.3739,-130.55,-1.00,5,stop,1.10220,1.10168,31.04,-0.000059,-0.000029
2023-05-01 14:09:00,2023-05-01 14:36:00,sell,1.09740,1.09713,1.09740,1.09713,0.00013,684377.7385,181.85,265722831.93,28,target,1.09716,1.09871,72.80,0.000080,0.000067
2023-05-01 17:02:00,2023-05-01 17:58:00,sell,1.09739,1.09739,1.09739,1.09718,0.00010,869998.7705,0.00,0.00,32,stop,1.09714,1.09835,67.92,0.000036,0.000017
2023-05-03 06:47:00,2023-05-03 06:52:00,buy,1.10327,1.10303,1.10303,1.10360,0.00016,553926.8093,-130.81,-1.00,6,stop,1.10323,1.10179,30.08,0.000044,0.000090
2023-05-05 06:21:00,2023-05-05 06:24:00,buy,1.10250,1.10286,1.10224,1.10286,0.00017,508842.2964,182.21,1.40,4,target,1.10261,1.10224,32.78,0.000051,0.000078
2023-05-05 06:35:00,2023-05-05 06:46:00,buy,1.10252,1.10227,1.10227,1.10287,0.00017,526010.7669,-131.06,-1.00,12,stop,1.10269,1.10230,30.35,0.000010,0.000053
2023-05-11 13:01:00,2023-05-11 13:13:00,sell,1.09241,1.09201,1.09270,1.09201,0.00019,455066.3976,182.57,1.40,13,target,1.09142,1.09266,73.27,0.000224,0.000213
2023-05-11 14:45:00,2023-05-11 14:59:00,sell,1.09172,1.09186,1.09186,1.09152,0.00009,941137.6990,-131.32,-1.00,15,stop,1.09149,1.09196,70.75,0.000040,0.000040
2023-05-11 20:01:00,2023-05-11 20:03:00,sell,1.09139,1.09149,1.09149,1.09126,0.00006,1365971.3208,-130.66,-1.00,3,stop,1.09140,1.09166,67.16,-0.000052,-0.000064
2023-05-11 20:31:00,2023-05-11 20:42:00,sell,1.09188,1.09171,1.09200,1.09171,0.00008,1062593.8367,182.01,1.40,12,target,1.09159,1.09166,70.84,0.000092,0.000089
2023-05-16 20:44:00,2023-05-16 20:50:00,sell,1.08686,1.08697,1.08697,1.08670,0.00007,1169306.2204,-130.92,-1.00,7,stop,1.08664,1.08671,67.05,0.000046,0.000046
2023-05-17 15:43:00,2023-05-17 15:53:00,sell,1.08416,1.08400,1.08427,1.08400,0.00008,1147157.2815,182.37,1.40,11,target,1.08408,1.08416,68.77,-0.000015,-0.000026
2023-05-18 15:31:00,2023-05-18 15:32:00,sell,1.07692,1.07703,1.07703,1.07676,0.00008,1144257.8738,-131.18,-1.00,2,stop,1.07670,1.07788,69.94,0.000051,0.000040
2023-05-19 14:59:00,2023-05-19 16:00:00,buy,1.08083,1.08069,1.08069,1.08102,0.00009,943373.2126,-130.52,-1.00,2,stop,1.08093,1.08019,32.15,-0.000055,-0.000051
2023-05-22 20:01:00,2023-05-22 20:01:00,buy,1.08113,1.08134,1.08098,1.08134,0.00010,871665.0548,181.82,1.40,1,target,1.08133,1.08133,27.47,-0.000038,-0.000026
2023-05-23 17:04:00,2023-05-23 20:01:00,sell,1.07710,1.07686,1.07710,1.07686,0.00012,755380.6327,183.09,242380283.69,48,target,1.07707,1.07772,71.30,-0.000059,-0.000090
2023-05-24 08:15:00,2023-05-24 08:20:00,sell,1.07861,1.07888,1.07888,1.07823,0.00018,482082.3343,-131.69,-1.00,6,stop,1.07683,1.07683,77.26,0.000757,0.000764
2023-05-24 14:32:00,2023-05-24 14:53:00,sell,1.07636,1.07601,1.07636,1.07601,0.00016,530259.8243,183.45,345960855.94,22,target,1.07621,1.07681,70.05,0.000058,0.000043
2023-05-31 15:18:00,2023-05-31 15:22:00,sell,1.06758,1.06732,1.06776,1.06732,0.00012,720586.9108,184.73,1.40,5,target,1.06676,1.06778,69.69,0.000308,0.000327
2023-05-31 15:52:00,2023-05-31 15:52:00,sell,1.06826,1.06845,1.06845,1.06800,0.00013,705852.9852,-132.88,-1.00,1,stop,1.06755,1.06779,68.01,0.000243,0.000252
2023-06-01 06:27:00,2023-06-01 06:30:00,buy,1.07021,1.07069,1.06986,1.07069,0.00023,382125.9001,185.10,1.40,4,target,1.07004,1.06928,32.07,0.000216,0.000285
2023-06-05 13:15:00,2023-06-05 13:20:00,sell,1.07100,1.07115,1.07115,1.07078,0.00010,866645.9268,-133.14,-1.00,6,stop,1.06963,1.06991,67.31,0.000603,0.000622
2023-06-06 15:18:00,2023-06-06 15:22:00,sell,1.06938,1.06948,1.06948,1.06924,0.00007,1352378.4382,-132.47,-1.00,5,stop,1.06888,1.06888,72.78,0.000147,0.000160
2023-06-07 18:05:00,2023-06-07 18:20:00,sell,1.06995,1.07005,1.07005,1.06981,0.00007,1341786.0225,-131.81,-1.00,16,stop,1.06985,1.07026,67.73,0.000028,0.000020
2023-06-12 07:15:00,2023-06-12 07:18:00,sell,1.07732,1.07704,1.07752,1.07704,0.00013,664480.0129,183.61,1.40,4,target,1.07590,1.07615,71.41,0.000645,0.000654
2023-06-12 15:14:00,2023-06-12 15:15:00,sell,1.07584,1.07596,1.07596,1.07567,0.00008,1090338.9976,-132.07,-1.00,2,stop,1.07536,1.07564,67.94,0.000179,0.000196
2023-06-13 14:24:00,2023-06-13 14:28:00,buy,1.07877,1.07864,1.07864,1.07895,0.00009,1019440.7421,-131.41,-1.00,5,stop,1.07924,1.07916,32.24,-0.000177,-0.000205
2023-06-19 19:00:00,2023-06-19 19:27:00,sell,1.09225,1.09208,1.09225,1.09208,0.00008,1046204.1507,183.05,174966786.08,28,target,1.09199,1.09214,70.79,0.000020,0.000009
2023-06-19 19:36:00,2023-06-19 19:54:00,sell,1.09223,1.09234,1.09234,1.09208,0.00007,1209867.9032,-131.67,-1.00,19,stop,1.09201,1.09213,70.63,0.000025,0.000009
2023-06-20 20:02:00,2023-06-20 20:12:00,buy,1.09182,1.09170,1.09170,1.09199,0.00008,1106567.6145,-131.01,-1.00,11,stop,1.09199,1.09187,31.96,-0.000027,-0.000023
2023-06-20 20:29:00,2023-06-20 20:37:00,buy,1.09157,1.09177,1.09143,1.09177,0.00010,910680.5039,182.49,1.40,9,target,1.09186,1.09184,32.42,-0.000064,-0.000058
2023-06-21 20:02:00,2023-06-21 20:04:00,buy,1.09883,1.09901,1.09870,1.09901,0.00009,1012195.2906,183.77,1.40,3,target,1.09889,1.09784,32.74,0.000032,0.000030
2023-06-23 08:22:00,2023-06-23 08:22:00,sell,1.08892,1.08918,1.08918,1.08856,0.00017,507882.6108,-132.18,-1.00,1,stop,1.08809,1.09094,75.57,0.000403,0.000407
2023-06-23 08:31:00,2023-06-23 08:37:00,sell,1.08946,1.08907,1.08974,1.08907,0.00019,468385.7523,184.13,1.40,7,target,1.08843,1.09082,77.78,0.000417,0.000421
2023-06-28 20:54:00,2023-06-28 20:56:00,sell,1.09048,1.09063,1.09063,1.09027,0.00010,884131.9495,-132.44,-1.00,3,stop,1.09059,1.09131,69.02,-0.000078,-0.000104
2023-06-29 06:23:00,2023-06-29 06:31:00,sell,1.09235,1.09256,1.09256,1.09205,0.00014,618702.0666,-131.78,-1.00,9,stop,1.09149,1.09144,69.10,0.000321,0.000342
2023-06-29 18:20:00,2023-06-29 18:24:00,sell,1.08650,1.08663,1.08663,1.08632,0.00009,1007786.8768,-131.12,-1.00,5,stop,1.08643,1.08747,67.35,-0.000015,-0.000027
2023-06-29 20:38:00,2023-06-29 20:42:00,sell,1.08680,1.08697,1.08697,1.08656,0.00011,772519.9501,-130.47,-1.00,5,stop,1.08656,1.08701,71.67,0.000029,0.000001
2023-06-29 20:56:00,2023-06-29 20:57:00,sell,1.08712,1.08733,1.08733,1.08683,0.00014,623925.9897,-129.81,-1.00,2,stop,1.08669,1.08699,71.51,0.000084,0.000072
2023-06-30 09:01:00,2023-06-30 09:07:00,sell,1.08986,1.09015,1.09015,1.08945,0.00019,443462.9038,-129.17,-1.00,7,stop,1.08564,1.08626,92.31,0.000393,0.000122
2023-07-03 10:37:00,2023-07-03 10:48:00,buy,1.09069,1.09034,1.09034,1.09118,0.00023,367240.7439,-128.52,-1.00,12,stop,1.09128,1.09082,30.59,-0.000195,-0.000191
2023-07-04 10:07:00,2023-07-04 10:14:00,sell,1.09008,1.09022,1.09022,1.08988,0.00009,898819.0030,-127.88,-1.00,8,stop,1.08989,1.09023,67.47,0.000047,0.000046
2023-07-04 20:01:00,2023-07-04 20:01:00,sell,1.08851,1.08837,1.08861,1.08837,0.00006,1318170.6078,178.13,1.40,1,target,1.08804,1.08848,86.08,0.000053,0.000031
2023-07-05 06:40:00,2023-07-05 06:46:00,buy,1.08832,1.08810,1.08810,1.08862,0.00014,592759.6711,-128.13,-1.00,7,stop,1.08866,1.08863,32.83,-0.000072,-0.000070
2023-07-05 17:38:00,2023-07-05 17:38:00,sell,1.08564,1.08553,1.08572,1.08553,0.00005,1638299.0935,178.48,1.40,1,target,1.08549,1.08619,69.93,0.000026,0.000016
2023-07-06 20:12:00,2023-07-06 20:13:00,buy,1.08883,1.08868,1.08868,1.08905,0.00010,830445.1712,-128.38,-1.00,2,stop,1.08907,1.08877,31.94,-0.000059,-0.000051
2023-07-06 20:30:00,2023-07-06 20:33:00,buy,1.08860,1.08845,1.08845,1.08880,0.00010,876887.2835,-127.74,-1.00,4,stop,1.08891,1.08876,30.36,-0.000084,-0.000082
2023-07-10 08:47:00,2023-07-10 10:00:00,buy,1.09443,1.09489,1.09410,1.09489,0.00022,385038.1483,177.94,1.40,14,target,1.09513,1.09492,30.84,-0.000178,-0.000174
2023-07-14 15:59:00,2023-07-16 18:00:00,buy,1.12264,1.12284,1.12250,1.12284,0.00010,882851.2943,179.18,1.40,2,target,1.12294,1.12292,30.55,-0.000073,-0.000065
2023-07-18 18:05:00,2023-07-18 18:20:00,sell,1.12310,1.12324,1.12324,1.12291,0.00009,943741.4043,-128.89,-1.00,15,stop,1.12278,1.12293,70.37,0.000072,0.000067
2023-07-20 16:01:00,2023-07-20 16:11:00,sell,1.11312,1.11291,1.11327,1.11291,0.00010,839637.8396,179.54,1.40,11,target,1.11297,1.11550,67.25,0.000041,0.000032
