entry_time,exit_time,direction,entry,exit,stop,target,atr_at_entry,size,p_l,r_multiple,bars_held,exit_reason,ema50,ema200,rsi,macd,signal
2023-01-12 07:27:00,2023-01-12 07:38:00,sell,1.07649,1.07613,1.07674,1.07613,0.00017,497356.2782,177.23,1.40,12,target,1.07628,1.07632,67.20,0.000026,0.000020
2023-01-12 20:03:00,2023-01-12 20:08:00,buy,1.08496,1.08538,1.08466,1.08538,0.00020,422742.6549,178.47,1.40,6,target,1.08559,1.08537,29.48,-0.000194,-0.000188
2023-01-13 07:18:00,2023-01-13 07:24:00,sell,1.08145,1.08104,1.08174,1.08104,0.00020,437236.2088,179.72,1.40,7,target,1.08151,1.08332,68.10,-0.000051,-0.000080
2023-01-13 08:30:00,2023-01-13 08:31:00,sell,1.08197,1.08135,1.08242,1.08135,0.00030,290416.7210,180.98,1.40,2,target,1.08132,1.08227,67.16,0.000171,0.000155
2023-01-13 10:13:00,2023-01-13 10:33:00,sell,1.08285,1.08175,1.08285,1.08175,0.00052,166342.1862,182.24,1095593806.23,21,target,1.08133,1.08127,68.92,0.000437,0.000446
2023-01-16 09:20:00,2023-01-16 09:24:00,sell,1.08211,1.08238,1.08238,1.08173,0.00018,479375.3410,-131.09,-1.00,5,stop,1.08167,1.08206,73.71,0.000086,0.000059
2023-01-16 10:09:00,2023-01-16 10:17:00,sell,1.08254,1.08213,1.08283,1.08213,0.00019,447615.6488,182.60,1.40,9,target,1.08204,1.08206,67.41,0.000107,0.000102
2023-01-16 17:00:00,2023-01-16 17:20:00,buy,1.08196,1.08175,1.08175,1.08225,0.00014,629487.8414,-131.34,-1.00,10,stop,1.08213,1.08193,31.83,-0.000012,-0.000000
2023-01-16 19:01:00,2023-01-16 19:04:00,buy,1.08270,1.08292,1.08254,1.08292,0.00010,831211.5890,182.96,1.40,4,target,1.08281,1.08237,21.00,0.000012,0.000033
2023-01-17 14:07:00,2023-01-17 14:15:00,sell,1.07956,1.07927,1.07977,1.07927,0.00014,632743.2419,184.24,1.40,9,target,1.07931,1.08119,69.20,0.000148,0.000151
2023-01-17 14:41:00,2023-01-17 14:51:00,sell,1.08028,1.07994,1.08052,1.07994,0.00016,544857.4387,185.53,1.40,11,target,1.07967,1.08089,71.00,0.000167,0.000165
2023-01-18 06:46:00,2023-01-18 06:47:00,buy,1.08275,1.08235,1.08235,1.08330,0.00026,337705.9344,-133.45,-1.00,2,stop,1.08279,1.08071,32.88,-0.000010,-0.000015
2023-01-18 10:39:00,2023-01-18 10:53:00,buy,1.08404,1.08327,1.08327,1.08512,0.00051,172188.8084,-132.78,-1.00,15,stop,1.08526,1.08481,29.34,-0.000235,-0.000227
2023-01-18 14:59:00,2023-01-18 15:03:00,sell,1.07954,1.07910,1.07985,1.07910,0.00021,422028.9026,184.97,1.40,5,target,1.07917,1.08088,76.74,0.000005,-0.000036
2023-01-18 19:23:00,2023-01-18 19:26:00,buy,1.07925,1.07903,1.07903,1.07956,0.00015,601249.1070,-133.04,-1.00,4,stop,1.07955,1.07950,24.92,-0.000041,-0.000013
2023-01-19 07:20:00,2023-01-19 07:24:00,buy,1.08179,1.08147,1.08147,1.08224,0.00021,410643.0168,-132.38,-1.00,5,stop,1.08205,1.08090,25.44,-0.000030,0.000010
2023-01-19 07:52:00,2023-01-19 07:53:00,buy,1.08142,1.08104,1.08104,1.08195,0.00025,351171.0164,-131.72,-1.00,2,stop,1.08191,1.08113,32.07,-0.000115,-0.000085
2023-01-19 09:19:00,2023-01-19 09:30:00,sell,1.08171,1.08233,1.08233,1.08084,0.00041,211947.5530,-131.06,-1.00,12,stop,1.08101,1.08108,68.21,0.000105,0.000028
2023-01-19 13:21:00,2023-01-19 13:31:00,sell,1.08210,1.08250,1.08250,1.08154,0.00027,324053.6508,-130.40,-1.00,11,stop,1.08089,1.08082,67.13,0.000483,0.000536
2023-01-23 07:22:00,2023-01-23 07:23:00,buy,1.08700,1.08746,1.08667,1.08746,0.00022,391292.9856,181.65,1.40,2,target,1.08772,1.08690,32.45,-0.000222,-0.000214
2023-01-23 14:39:00,2023-01-23 14:45:00,buy,1.08594,1.08570,1.08570,1.08627,0.00016,554605.0938,-130.66,-1.00,7,stop,1.08639,1.08638,30.66,-0.000097,-0.000089
2023-01-23 15:19:00,2023-01-23 15:26:00,sell,1.08630,1.08589,1.08659,1.08589,0.00020,442395.8831,182.01,1.40,8,target,1.08598,1.08620,68.70,0.000081,0.000042
2023-01-24 08:17:00,2023-01-24 08:22:00,sell,1.08634,1.08674,1.08674,1.08578,0.00027,329111.1682,-130.92,-1.00,6,stop,1.08628,1.08672,68.15,-0.000134,-0.000190
2023-01-24 14:02:00,2023-01-24 14:18:00,buy,1.08757,1.08788,1.08757,1.08788,0.00015,587865.7832,182.37,310215463.96,17,target,1.08796,1.08717,28.00,-0.000116,-0.000114
2023-01-25 07:12:00,2023-01-25 07:22:00,sell,1.08678,1.08639,1.08706,1.08639,0.00019,471570.3129,183.64,1.40,11,target,1.08649,1.08748,70.60,0.000057,0.000040
2023-01-25 07:58:00,2023-01-25 08:01:00,sell,1.08733,1.08773,1.08773,1.08677,0.00027,329559.8026,-132.09,-1.00,4,stop,1.08656,1.08719,77.15,0.000139,0.000098
2023-01-25 08:13:00,2023-01-25 08:20:00,sell,1.08770,1.08803,1.08803,1.08724,0.00022,396780.6407,-131.43,-1.00,8,stop,1.08689,1.08722,69.64,0.000240,0.000235
2023-01-25 13:55:00,2023-01-25 14:01:00,buy,1.09098,1.09077,1.09077,1.09128,0.00014,615169.5269,-130.77,-1.00,7,stop,1.09106,1.08990,32.37,0.000030,0.000064
2023-01-25 17:55:00,2023-01-25 17:57:00,buy,1.09146,1.09131,1.09131,1.09167,0.00010,849768.6389,-130.12,-1.00,3,stop,1.09157,1.09124,30.23,0.000016,0.000025
2023-01-25 19:55:00,2023-01-25 20:00:00,buy,1.09164,1.09148,1.09148,1.09186,0.00011,813151.0805,-129.47,-1.00,6,stop,1.09201,1.09181,25.14,-0.000077,-0.000071
2023-01-26 07:48:00,2023-01-26 07:53:00,sell,1.08954,1.08981,1.08981,1.08917,0.00018,483601.3852,-128.82,-1.00,6,stop,1.08941,1.09036,71.44,-0.000025,-0.000089
2023-01-26 08:29:00,2023-01-26 08:30:00,sell,1.08964,1.08919,1.08996,1.08919,0.00021,401461.8682,179.45,1.40,2,target,1.08940,1.09008,68.87,0.000031,0.000013
2023-01-26 09:45:00,2023-01-26 09:48:00,buy,1.08936,1.08880,1.08880,1.09015,0.00037,229640.7608,-129.07,-1.00,4,stop,1.09006,1.09008,32.98,-0.000184,-0.000124
2023-01-26 16:57:00,2023-01-26 17:35:00,buy,1.08905,1.08889,1.08889,1.08928,0.00011,786561.7146,-128.43,-1.00,34,stop,1.08923,1.08893,26.65,-0.000005,0.000007
2023-01-31 17:01:00,2023-01-31 17:01:00,buy,1.08642,1.08620,1.08620,1.08673,0.00015,580994.3262,-127.79,-1.00,1,stop,1.08648,1.08647,29.11,-0.000102,-0.000088
2023-02-01 13:47:00,2023-02-01 13:47:00,buy,1.09133,1.09104,1.09104,1.09174,0.00020,431747.7154,-127.15,-1.00,1,stop,1.09148,1.09065,30.44,-0.000001,0.000030
2023-02-01 16:24:00,2023-02-01 16:34:00,buy,1.09840,1.09863,1.09824,1.09863,0.00011,773870.3265,177.12,1.40,11,target,1.09859,1.09584,28.67,-0.000082,-0.000078
2023-02-01 20:35:00,2023-02-01 20:41:00,buy,1.10102,1.10136,1.10078,1.10136,0.00016,528473.1825,178.36,1.40,7,target,1.10151,1.10070,27.42,-0.000159,-0.000169
2023-02-03 09:47:00,2023-02-03 09:51:00,sell,1.08695,1.08587,1.08772,1.08587,0.00051,166086.1787,179.61,1.40,5,target,1.08556,1.08838,77.80,0.000367,0.000334
2023-02-06 07:22:00,2023-02-06 07:24:00,sell,1.07723,1.07692,1.07745,1.07692,0.00015,582412.6797,180.86,1.40,3,target,1.07680,1.07829,68.61,0.000164,0.000160
2023-02-06 13:51:00,2023-02-06 13:57:00,sell,1.07231,1.07253,1.07253,1.07201,0.00014,601553.5703,-130.09,-1.00,7,stop,1.07208,1.07376,69.02,0.000084,0.000068
2023-02-08 07:39:00,2023-02-08 07:41:00,buy,1.07430,1.07405,1.07405,1.07464,0.00016,527640.2211,-129.44,-1.00,3,stop,1.07445,1.07376,27.01,0.000029,0.000070
2023-02-08 08:12:00,2023-02-08 08:20:00,buy,1.07330,1.07302,1.07302,1.07369,0.00019,460201.0565,-128.79,-1.00,9,stop,1.07392,1.07376,29.07,-0.000161,-0.000190
2023-02-08 14:21:00,2023-02-08 14:41:00,buy,1.07278,1.07256,1.07256,1.07309,0.00015,574221.8431,-128.15,-1.00,21,stop,1.07298,1.07293,32.08,0.000008,0.000043
2023-02-08 18:01:00,2023-02-08 18:18:00,sell,1.07150,1.07110,1.07150,1.07110,0.00019,441348.1222,178.51,404473215.05,18,target,1.07125,1.07154,69.00,0.000013,-0.000003
2023-02-09 20:22:00,2023-02-09 20:28:00,sell,1.07379,1.07357,1.07395,1.07357,0.00010,828230.5202,179.76,1.40,7,target,1.07338,1.07351,67.01,0.000167,0.000177
2023-02-13 08:29:00,2023-02-13 08:45:00,buy,1.06827,1.06797,1.06797,1.06869,0.00020,431961.8539,-129.30,-1.00,17,stop,1.06874,1.06838,26.69,-0.000158,-0.000156
2023-02-15 19:44:00,2023-02-15 19:54:00,buy,1.06862,1.06896,1.06838,1.06896,0.00016,530837.5642,180.12,1.40,11,target,1.06901,1.06889,29.24,-0.000078,-0.000066
2023-02-16 14:42:00,2023-02-16 14:52:00,buy,1.06933,1.06915,1.06915,1.06958,0.00012,736422.5355,-129.56,-1.00,11,stop,1.06936,1.06870,32.60,0.000003,0.000029
2023-02-17 08:34:00,2023-02-17 08:39:00,sell,1.06323,1.06361,1.06361,1.06270,0.00025,339876.2951,-128.91,-1.00,6,stop,1.06250,1.06326,71.15,0.000180,0.000159
2023-02-17 15:30:00,2023-02-17 15:32:00,buy,1.06938,1.06966,1.06918,1.06966,0.00013,647765.0568,179.57,1.40,3,target,1.06948,1.06827,32.85,0.000001,0.000025
2023-02-23 07:54:00,2023-02-23 09:00:00,sell,1.06160,1.06112,1.06194,1.06112,0.00023,379188.9888,180.82,1.40,7,target,1.06116,1.06120,69.02,0.000064,0.000060
2023-02-23 15:01:00,2023-02-23 15:14:00,sell,1.05964,1.05986,1.05986,1.05933,0.00015,588467.9512,-130.06,-1.00,14,stop,1.05897,1.05992,76.99,0.000114,0.000099
2023-02-23 19:22:00,2023-02-23 19:25:00,sell,1.06004,1.05985,1.06017,1.05985,0.00009,964286.7742,181.18,1.40,4,target,1.05974,1.05976,67.64,0.000086,0.000095
2023-02-27 07:16:00,2023-02-27 07:21:00,sell,1.05648,1.05616,1.05671,1.05616,0.00015,575380.0870,182.45,1.40,6,target,1.05563,1.05569,68.41,0.000325,0.000326
2023-03-02 20:49:00,2023-03-02 21:01:00,buy,1.06057,1.06093,1.06031,1.06093,0.00017,507232.9687,183.73,1.40,13,target,1.06086,1.06041,31.22,-0.000066,-0.000043
2023-03-03 07:26:00,2023-03-03 07:47:00,buy,1.06066,1.06036,1.06036,1.06108,0.00020,437858.6845,-132.15,-1.00,22,stop,1.06107,1.06060,28.45,-0.000026,0.000017
2023-03-06 14:25:00,2023-03-06 14:32:00,buy,1.06693,1.06722,1.06672,1.06722,0.00014,639377.6174,184.09,1.40,8,target,1.06728,1.06573,32.35,-0.000176,-0.000191
2023-03-07 19:59:00,2023-03-07 19:59:00,sell,1.05476,1.05492,1.05492,1.05453,0.00011,823838.0264,-132.41,-1.00,1,stop,1.05457,1.05614,68.38,0.000047,0.000030
2023-03-07 20:35:00,2023-03-07 20:49:00,sell,1.05495,1.05467,1.05515,1.05467,0.00013,657568.4055,184.45,1.40,15,target,1.05467,1.05571,68.75,0.000033,0.000016
2023-03-08 08:14:00,2023-03-08 08:14:00,sell,1.05483,1.05442,1.05512,1.05442,0.00019,453638.2088,185.74,1.40,1,target,1.05416,1.05474,67.10,0.000201,0.000214
2023-03-08 14:51:00,2023-03-08 16:04:00,buy,1.05455,1.05433,1.05433,1.05486,0.00015,603348.8548,-133.60,-1.00,14,stop,1.05478,1.05474,28.56,0.000017,0.000034
2023-03-09 08:15:00,2023-03-09 08:19:00,buy,1.05534,1.05587,1.05496,1.05587,0.00025,353344.9238,186.10,1.40,5,target,1.05655,1.05585,29.87,-0.000438,-0.000438
2023-03-09 20:02:00,2023-03-09 20:03:00,buy,1.05950,1.05929,1.05929,1.05980,0.00014,623032.9693,-133.86,-1.00,2,stop,1.05945,1.05861,32.03,0.000066,0.000077
2023-03-10 13:33:00,2023-03-10 13:44:00,buy,1.06503,1.06470,1.06470,1.06549,0.00022,408403.8411,-133.19,-1.00,12,stop,1.06543,1.06279,30.90,-0.000196,-0.000192
2023-03-10 15:03:00,2023-03-10 15:08:00,buy,1.06414,1.06459,1.06382,1.06459,0.00021,415325.1576,185.54,1.40,6,target,1.06487,1.06305,30.79,-0.000297,-0.000323
2023-03-10 15:57:00,2023-03-12 16:00:00,buy,1.06383,1.06418,1.06358,1.06418,0.00016,539462.0375,186.84,1.40,4,target,1.06421,1.06346,28.13,-0.000067,-0.000053
2023-03-13 19:01:00,2023-03-13 19:01:00,buy,1.07204,1.07185,1.07185,1.07231,0.00013,692356.9213,-134.39,-1.00,1,stop,1.07250,1.07199,22.81,-0.000083,-0.000066
2023-03-14 06:18:00,2023-03-14 06:25:00,sell,1.07197,1.07230,1.07230,1.07151,0.00022,406970.0570,-133.72,-1.00,8,stop,1.07136,1.07154,68.16,0.000149,0.000154
2023-03-15 14:16:00,2023-03-15 14:50:00,sell,1.05856,1.05751,1.05856,1.05751,0.00050,176616.0102,186.27,1054647813.06,35,target,1.05578,1.05943,68.42,0.001214,0.001363
2023-03-15 19:47:00,2023-03-15 19:47:00,sell,1.05856,1.05885,1.05885,1.05815,0.00020,454599.9543,-133.98,-1.00,1,stop,1.05807,1.05829,67.34,0.000093,0.000075
2023-03-17 09:36:00,2023-03-17 09:43:00,buy,1.06268,1.06336,1.06219,1.06336,0.00033,273166.4913,186.63,1.40,8,target,1.06295,1.06235,32.68,-0.000029,-0.000006
2023-03-20 19:10:00,2023-03-20 19:15:00,buy,1.07174,1.07198,1.07157,1.07198,0.00011,783615.0540,187.94,1.40,6,target,1.07217,1.07185,22.18,-0.000068,-0.000046
2023-03-21 09:05:00,2023-03-21 09:05:00,buy,1.07733,1.07698,1.07698,1.07782,0.00023,387855.5669,-135.18,-1.00,1,stop,1.07739,1.07470,27.52,-0.000025,0.000029
2023-03-21 13:26:00,2023-03-21 13:26:00,buy,1.07580,1.07561,1.07561,1.07606,0.00012,719266.1132,-134.51,-1.00,1,stop,1.07651,1.07580,32.10,-0.000245,-0.000252
2023-03-22 10:53:00,2023-03-22 10:58:00,buy,1.07850,1.07900,1.07815,1.07900,0.00024,377799.4294,187.37,1.40,6,target,1.07887,1.07847,32.44,-0.000072,-0.000017
2023-03-28 09:23:00,2023-03-28 09:33:00,buy,1.08286,1.08250,1.08250,1.08337,0.00024,369901.3687,-134.77,-1.00,11,stop,1.08318,1.08188,29.20,-0.000008,0.000033
2023-03-29 09:34:00,2023-03-29 09:41:00,buy,1.08345,1.08394,1.08310,1.08394,0.00024,379941.8430,187.74,1.40,8,target,1.08475,1.08491,26.23,-0.000497,-0.000506
2023-04-03 06:24:00,2023-04-03 06:25:00,sell,1.08617,1.08649,1.08649,1.08572,0.00022,417003.9547,-135.04,-1.00,2,stop,1.08513,1.08581,70.00,0.000350,0.000363
2023-04-03 07:07:00,2023-04-03 07:11:00,buy,1.08646,1.08613,1.08613,1.08693,0.00022,403001.5791,-134.36,-1.00,5,stop,1.08638,1.08609,31.20,0.000062,0.000138
2023-04-04 08:13:00,2023-04-04 08:14:00,buy,1.08997,1.09031,1.08973,1.09031,0.00016,548489.2312,187.16,1.40,2,target,1.09125,1.09104,26.43,-0.000510,-0.000514
2023-04-04 18:00:00,2023-04-04 18:00:00,buy,1.09542,1.09562,1.09528,1.09562,0.00010,943865.4182,188.47,1.40,1,target,1.09551,1.09394,30.76,-0.000010,-0.000004
2023-04-06 10:07:00,2023-04-06 10:08:00,sell,1.09048,1.09093,1.09093,1.08986,0.00030,304470.6657,-135.57,-1.00,2,stop,1.08954,1.08999,75.51,0.000204,0.000108
2023-04-10 17:00:00,2023-04-10 17:13:00,sell,1.08597,1.08607,1.08607,1.08583,0.00007,1353052.2376,-134.89,-1.00,14,stop,1.08606,1.08756,72.52,0.000076,0.000077
2023-04-11 08:01:00,2023-04-11 08:15:00,buy,1.09070,1.09119,1.09035,1.09119,0.00023,387208.7901,187.90,1.40,15,target,1.09124,1.08907,22.25,0.000179,0.000260
2023-04-11 13:01:00,2023-04-11 13:11:00,buy,1.08996,1.08970,1.08970,1.09032,0.00017,523588.2233,-135.15,-1.00,11,stop,1.09157,1.09074,13.78,-0.000290,-0.000224
2023-04-12 15:13:00,2023-04-12 15:19:00,buy,1.09926,1.09908,1.09908,1.09951,0.00012,757904.0915,-134.48,-1.00,7,stop,1.09934,1.09667,30.68,-0.000043,-0.000027
2023-04-13 13:19:00,2023-04-13 13:22:00,buy,1.10556,1.10537,1.10537,1.10583,0.00013,688381.6869,-133.81,-1.00,4,stop,1.10561,1.10316,31.60,-0.000070,-0.000058
2023-04-14 06:53:00,2023-04-14 06:54:00,buy,1.10573,1.10603,1.10551,1.10603,0.00014,612896.1519,186.39,1.40,2,target,1.10604,1.10549,32.11,-0.000085,-0.000069
2023-04-14 14:31:00,2023-04-14 14:33:00,sell,1.09930,1.09911,1.09944,1.09911,0.00009,989035.0458,187.70,1.40,3,target,1.09903,1.10033,68.78,0.000081,0.000078
2023-04-19 13:36:00,2023-04-19 13:53:00,buy,1.09551,1.09578,1.09551,1.09578,0.00013,688057.4588,189.01,274701741.60,18,target,1.09609,1.09612,28.95,-0.000140,-0.000145
2023-04-19 20:19:00,2023-04-19 20:20:00,sell,1.09572,1.09552,1.09586,1.09552,0.00009,967452.0674,190.33,1.40,2,target,1.09532,1.09542,68.91,0.000115,0.000123
2023-04-20 08:09:00,2023-04-20 08:09:00,buy,1.09528,1.09503,1.09503,1.09563,0.00017,552341.7722,-136.90,-1.00,1,stop,1.09617,1.09603,27.93,-0.000375,-0.000379
2023-04-20 14:54:00,2023-04-20 14:56:00,buy,1.09598,1.09616,1.09585,1.09616,0.00009,1033961.4936,190.71,1.40,3,target,1.09640,1.09640,25.18,-0.000142,-0.000149
2023-04-20 20:54:00,2023-04-20 20:54:00,sell,1.09684,1.09695,1.09695,1.09668,0.00008,1196627.2029,-137.17,-1.00,1,stop,1.09661,1.09661,67.92,0.000080,0.000072
2023-04-21 14:46:00,2023-04-21 14:53:00,buy,1.09801,1.09787,1.09787,1.09821,0.00010,952315.0610,-136.49,-1.00,8,stop,1.09818,1.09771,30.47,-0.000051,-0.000043
2023-04-24 21:01:00,2023-04-24 21:18:00,buy,1.10583,1.10623,1.10583,1.10623,0.00019,474910.7352,190.13,400342583.22,18,target,1.10594,1.10510,30.83,0.000013,0.000082
2023-04-25 17:41:00,2023-04-25 17:58:00,sell,1.09738,1.09738,1.09738,1.09706,0.00015,601592.2519,0.00,0.00,18,stop,1.09716,1.09818,70.18,0.000027,0.000012
2023-04-26 14:09:00,2023-04-26 14:18:00,buy,1.10369,1.10351,1.10351,1.10395,0.00012,740028.3937,-136.76,-1.00,10,stop,1.10496,1.10419,18.13,-0.000492,-0.000503
2023-04-26 14:24:00,2023-04-26 14:25:00,buy,1.10338,1.10362,1.10321,1.10362,0.00012,784382.9461,190.50,1.40,2,target,1.10466,1.10415,28.52,-0.000484,-0.000499
2023-04-26 18:07:00,2023-04-26 18:17:00,buy,1.10373,1.10350,1.10350,1.10405,0.00015,601753.3696,-137.02,-1.00,11,stop,1.10398,1.10395,29.43,0.000021,0.000053
2023-04-27 07:43:00,2023-04-27 07:46:00,buy,1.10365,1.10334,1.10334,1.10408,0.00021,439431.7645,-136.34,-1.00,4,stop,1.10420,1.10419,30.02,-0.000123,-0.000122
2023-04-27 13:32:00,2023-04-27 13:34:00,sell,1.10191,1.10210,1.10210,1.10164,0.00013,707525.7988,-135.66,-1.00,3,stop,1.10127,1.10216,77.23,0.000257,0.000260
2023-04-27 13:42:00,2023-04-27 13:46:00,sell,1.10217,1.10234,1.10234,1.10193,0.00011,788054.3258,-134.98,-1.00,5,stop,1.10149,1.10216,70.01,0.000265,0.000270
2023-04-28 09:01:00,2023-04-28 09:01:00,sell,1.09842,1.09871,1.09871,1.09801,0.00019,461588.9630,-134.30,-1.00,1,stop,1.09858,1.10083,68.19,-0.000211,-0.000233
2023-05-01 09:56:00,2023-05-01 10:00:00,buy,1.10191,1.10156,1.10156,1.10240,0.00023,383241.3201,-133.63,-1.00,5,stop,1.10220,1.10168,31.04,-0.000059,-0.000029
2023-05-01 14:09:00,2023-05-01 14:36:00,sell,1.09740,1.09713,1.09740,1.09713,0.00013,700543.9841,186.15,265722831.93,28,target,1.09716,1.09871,72.80,0.000080,0.000067
2023-05-01 17:02:00,2023-05-01 17:58:00,sell,1.09739,1.09739,1.09739,1.09718,0.00010,890549.7220,0.00,0.00,32,stop,1.09714,1.09835,67.92,0.000036,0.000017
2023-05-03 06:47:00,2023-05-03 06:52:00,buy,1.10327,1.10303,1.10303,1.10360,0.00016,567011.5669,-133.90,-1.00,6,stop,1.10323,1.10179,30.08,0.000044,0.000090
2023-05-03 18:51:00,2023-05-03 20:04:00,buy,1.10678,1.10724,1.10645,1.10724,0.00022,406944.8605,186.52,1.40,14,target,1.10707,1.10595,28.35,-0.000020,0.000051
2023-05-05 06:21:00,2023-05-05 06:24:00,buy,1.10250,1.10286,1.10224,1.10286,0.00017,524508.1104,187.82,1.40,4,target,1.10261,1.10224,32.78,0.000051,0.000078
2023-05-05 06:35:00,2023-05-05 06:46:00,buy,1.10252,1.10227,1.10227,1.10287,0.00017,542205.1496,-135.10,-1.00,12,stop,1.10269,1.10230,30.35,0.000010,0.000053
2023-05-11 13:01:00,2023-05-11 13:13:00,sell,1.09241,1.09201,1.09270,1.09201,0.00019,469076.6039,188.19,1.40,13,target,1.09142,1.09266,73.27,0.000224,0.000213
2023-05-11 14:45:00,2023-05-11 14:59:00,sell,1.09172,1.09186,1.09186,1.09152,0.00009,970112.6649,-135.36,-1.00,15,stop,1.09149,1.09196,70.75,0.000040,0.000040
2023-05-11 20:01:00,2023-05-11 20:03:00,sell,1.09139,1.09149,1.09149,1.09126,0.00006,1408025.7114,-134.69,-1.00,3,stop,1.09140,1.09166,67.16,-0.000052,-0.000064
2023-05-11 20:31:00,2023-05-11 20:42:00,sell,1.09188,1.09171,1.09200,1.09171,0.00008,1095308.0933,187.62,1.40,12,target,1.09159,1.09166,70.84,0.000092,0.000089
2023-05-15 10:11:00,2023-05-15 10:18:00,buy,1.08747,1.08720,1.08720,1.08785,0.00018,496385.2666,-134.95,-1.00,8,stop,1.08777,1.08734,28.33,-0.000050,-0.000000
2023-05-16 09:01:00,2023-05-16 09:01:00,buy,1.08812,1.08835,1.08796,1.08835,0.00011,815922.6322,187.99,1.40,1,target,1.08887,1.08832,17.55,-0.000175,-0.000158
2023-05-16 20:44:00,2023-05-16 20:50:00,sell,1.08686,1.08697,1.08697,1.08670,0.00007,1207674.2752,-135.22,-1.00,7,stop,1.08664,1.08671,67.05,0.000046,0.000046
2023-05-17 15:43:00,2023-05-17 15:53:00,sell,1.08416,1.08400,1.08427,1.08400,0.00008,1184798.5706,188.36,1.40,11,target,1.08408,1.08416,68.77,-0.000015,-0.000026
