entry_time,exit_time,direction,entry,exit,stop,target,atr_at_entry,size,p_l,r_multiple,bars_held,exit_reason,ema50,ema200,rsi,macd,signal
2023-01-09 18:04:00,2023-01-09 18:09:00,sell,1.07345,1.07382,1.07382,1.07293,0.00025,343609.8311,-127.76,-1.00,6,stop,1.07312,1.07348,70.07,0.000029,0.000013
2023-01-09 19:04:00,2023-01-09 19:05:00,sell,1.07372,1.07329,1.07403,1.07329,0.00020,415377.2010,177.96,1.40,2,target,1.07325,1.07339,72.13,0.000010,0.000009
2023-01-10 20:22:00,2023-01-10 20:23:00,buy,1.07304,1.07285,1.07285,1.07330,0.00012,690627.6751,-128.01,-1.00,2,stop,1.07366,1.07374,24.42,-0.000242,-0.000244
2023-01-12 07:27:00,2023-01-12 07:38:00,sell,1.07649,1.07613,1.07649,1.07613,0.00017,500398.8932,178.31,356341567.95,12,target,1.07628,1.07631,67.20,0.000026,0.000020
2023-01-13 07:18:00,2023-01-13 07:24:00,sell,1.08145,1.08104,1.08145,1.08104,0.00020,436853.0635,179.56,411033209.25,7,target,1.08151,1.08333,68.10,-0.000051,-0.000080
2023-01-13 08:30:00,2023-01-13 08:31:00,sell,1.08197,1.08135,1.08197,1.08135,0.00030,290162.2318,180.82,623161889.04,2,target,1.08132,1.08228,67.16,0.000171,0.000155
2023-01-13 10:13:00,2023-01-13 10:33:00,sell,1.08285,1.08175,1.08285,1.08175,0.00052,166196.4222,182.08,1095593806.23,21,target,1.08133,1.08127,68.92,0.000437,0.000446
2023-01-16 09:20:00,2023-01-16 09:21:00,sell,1.08211,1.08211,1.08211,1.08173,0.00018,478955.2693,0.00,0.00,2,stop,1.08167,1.08207,73.71,0.000086,0.000059
2023-01-16 10:09:00,2023-01-16 10:17:00,sell,1.08254,1.08213,1.08254,1.08213,0.00019,449459.6304,183.36,407952894.53,9,target,1.08205,1.08207,67.40,0.000104,0.000098
2023-01-16 17:00:00,2023-01-16 17:20:00,buy,1.08196,1.08196,1.08196,1.08225,0.00014,632096.7112,0.00,0.00,10,stop,1.08213,1.08192,31.83,-0.000012,-0.000000
2023-01-17 13:40:00,2023-01-17 13:42:00,sell,1.07894,1.07916,1.07916,1.07863,0.00015,595524.8596,-131.89,-1.00,3,stop,1.07851,1.07963,70.25,0.000117,0.000108
2023-01-17 14:04:00,2023-01-17 14:11:00,sell,1.07957,1.07957,1.07957,1.07927,0.00014,618408.7928,0.00,0.00,8,stop,1.07900,1.07958,75.35,0.000189,0.000197
2023-01-17 14:41:00,2023-01-17 14:51:00,sell,1.08028,1.07994,1.08028,1.07994,0.00016,536040.3397,183.72,342732892.97,11,target,1.07959,1.07963,71.15,0.000172,0.000171
2023-01-18 06:46:00,2023-01-18 06:47:00,buy,1.08275,1.08235,1.08235,1.08330,0.00026,334407.4437,-132.15,-1.00,2,stop,1.08279,1.08069,32.88,-0.000010,-0.000015
2023-01-18 14:59:00,2023-01-18 15:03:00,sell,1.07954,1.07910,1.07954,1.07910,0.00021,420006.8505,184.08,438277764.60,5,target,1.07913,1.08000,76.74,0.000006,-0.000035
2023-01-19 07:52:00,2023-01-19 07:53:00,buy,1.08142,1.08104,1.08104,1.08195,0.00025,352445.2713,-132.41,-1.00,2,stop,1.08189,1.08115,32.46,-0.000102,-0.000069
2023-01-19 09:19:00,2023-01-19 09:30:00,sell,1.08171,1.08233,1.08233,1.08084,0.00041,213057.2936,-131.74,-1.00,12,stop,1.08101,1.08109,68.21,0.000105,0.000028
2023-01-19 11:28:00,2023-01-19 11:32:00,sell,1.07969,1.07969,1.07969,1.07918,0.00024,360425.1245,0.00,0.00,5,stop,1.07945,1.08028,68.83,0.000049,0.000031
2023-01-19 11:51:00,2023-01-19 11:53:00,sell,1.08041,1.08041,1.08041,1.07995,0.00022,402215.1693,0.00,0.00,3,stop,1.07982,1.08026,68.79,0.000192,0.000197
2023-01-23 07:22:00,2023-01-23 07:23:00,buy,1.08700,1.08746,1.08667,1.08746,0.00022,395318.3584,183.52,1.40,2,target,1.08772,1.08695,32.45,-0.000222,-0.000214
2023-01-24 08:17:00,2023-01-24 08:22:00,sell,1.08634,1.08674,1.08674,1.08578,0.00027,331844.7791,-132.00,-1.00,6,stop,1.08628,1.08672,68.15,-0.000134,-0.000190
2023-01-24 13:36:00,2023-01-24 13:42:00,buy,1.08829,1.08809,1.08809,1.08858,0.00014,642509.2646,-131.34,-1.00,7,stop,1.08843,1.08772,30.64,-0.000006,0.000037
2023-01-25 07:12:00,2023-01-25 07:22:00,sell,1.08678,1.08639,1.08678,1.08639,0.00019,469821.0123,182.96,389425727.32,11,target,1.08649,1.08748,70.60,0.000057,0.000040
2023-01-25 07:58:00,2023-01-25 08:01:00,sell,1.08733,1.08773,1.08773,1.08677,0.00027,328337.2932,-131.60,-1.00,4,stop,1.08656,1.08720,77.15,0.000139,0.000098
2023-01-25 08:13:00,2023-01-25 08:20:00,sell,1.08770,1.08803,1.08803,1.08724,0.00022,395308.7741,-130.94,-1.00,8,stop,1.08689,1.08723,69.64,0.000240,0.000235
2023-01-25 17:55:00,2023-01-25 17:57:00,buy,1.09146,1.09131,1.09131,1.09167,0.00010,850870.7569,-130.29,-1.00,3,stop,1.09157,1.09127,30.23,0.000016,0.000025
2023-01-26 07:48:00,2023-01-26 07:51:00,sell,1.08954,1.08954,1.08954,1.08917,0.00018,486661.9075,0.00,0.00,4,stop,1.08941,1.09036,71.44,-0.000025,-0.000089
2023-01-26 08:29:00,2023-01-26 08:30:00,sell,1.08964,1.08919,1.08996,1.08919,0.00021,405699.0949,181.49,1.40,2,target,1.08940,1.09007,68.81,0.000027,0.000007
2023-01-26 09:45:00,2023-01-26 09:48:00,buy,1.08936,1.08880,1.08880,1.09015,0.00037,232255.3405,-130.54,-1.00,4,stop,1.09006,1.09007,32.98,-0.000184,-0.000124
2023-01-26 11:59:00,2023-01-26 12:07:00,sell,1.08671,1.08671,1.08671,1.08625,0.00022,397629.7094,0.00,0.00,9,stop,1.08638,1.08770,68.09,0.000095,0.000083
2023-01-26 13:14:00,2023-01-26 13:23:00,sell,1.08705,1.08705,1.08705,1.08666,0.00018,468918.8012,0.00,0.00,10,stop,1.08654,1.08709,67.40,0.000159,0.000157
2023-01-27 11:42:00,2023-01-27 11:46:00,sell,1.08632,1.08661,1.08661,1.08592,0.00019,453606.5567,-129.89,-1.00,5,stop,1.08560,1.08612,75.72,0.000237,0.000232
2023-01-27 12:17:00,2023-01-27 12:31:00,sell,1.08608,1.08640,1.08640,1.08563,0.00021,406307.0842,-129.24,-1.00,15,stop,1.08569,1.08602,67.87,0.000019,-0.000025
2023-01-31 12:09:00,2023-01-31 12:18:00,buy,1.08530,1.08572,1.08500,1.08572,0.00020,426834.8809,180.03,1.40,10,target,1.08580,1.08540,31.69,-0.000123,-0.000124
2023-02-01 12:13:00,2023-02-01 12:19:00,buy,1.09152,1.09129,1.09129,1.09184,0.00015,568790.4440,-129.50,-1.00,7,stop,1.09174,1.09100,32.46,-0.000062,-0.000061
2023-02-01 12:51:00,2023-02-01 12:52:00,buy,1.09066,1.09050,1.09050,1.09088,0.00011,817890.3059,-128.85,-1.00,2,stop,1.09117,1.09100,30.15,-0.000172,-0.000174
2023-02-01 13:47:00,2023-02-01 13:47:00,buy,1.09133,1.09104,1.09104,1.09174,0.00020,435875.8557,-128.20,-1.00,1,stop,1.09152,1.09119,30.45,0.000009,0.000044
2023-02-03 09:47:00,2023-02-03 09:51:00,sell,1.08695,1.08587,1.08695,1.08587,0.00051,165145.5673,178.59,1081399820.52,5,target,1.08556,1.08838,77.80,0.000367,0.000334
2023-02-06 07:22:00,2023-02-06 07:24:00,sell,1.07723,1.07692,1.07723,1.07692,0.00015,579114.2474,179.84,310540633.98,3,target,1.07680,1.07820,68.61,0.000164,0.000160
2023-02-07 11:16:00,2023-02-07 11:31:00,sell,1.06987,1.06932,1.06987,1.06932,0.00026,331194.0942,181.10,546801341.68,16,target,1.06892,1.06910,69.25,0.000304,0.000305
2023-02-07 12:28:00,2023-02-07 12:31:00,buy,1.06970,1.06970,1.06970,1.07011,0.00019,447286.8866,0.00,0.00,4,stop,1.06992,1.06949,32.71,-0.000047,-0.000006
2023-02-08 14:21:00,2023-02-08 14:41:00,buy,1.07278,1.07256,1.07256,1.07309,0.00015,583683.0247,-130.26,-1.00,21,stop,1.07301,1.07299,32.08,0.000007,0.000041
2023-02-08 18:01:00,2023-02-08 18:18:00,sell,1.07150,1.07110,1.07150,1.07110,0.00019,448616.1868,181.45,404473215.05,18,target,1.07125,1.07155,69.00,0.000013,-0.000003
2023-02-09 20:22:00,2023-02-09 20:28:00,sell,1.07379,1.07357,1.07379,1.07357,0.00010,841869.7148,182.72,217044752.66,7,target,1.07338,1.07349,67.01,0.000167,0.000177
2023-02-13 12:53:00,2023-02-13 13:00:00,buy,1.07163,1.07163,1.07163,1.07196,0.00016,559159.7268,0.00,0.00,8,stop,1.07184,1.07114,31.06,-0.000019,0.000000
2023-02-14 13:18:00,2023-02-14 13:25:00,sell,1.07407,1.07407,1.07407,1.07352,0.00026,332539.7102,0.00,0.00,8,stop,1.07314,1.07315,69.46,0.000281,0.000312
2023-02-15 14:01:00,2023-02-15 14:02:00,sell,1.06771,1.06791,1.06791,1.06744,0.00013,672630.4054,-131.43,-1.00,2,stop,1.06726,1.06739,69.28,0.000128,0.000133
2023-02-16 14:42:00,2023-02-16 14:52:00,buy,1.06933,1.06915,1.06915,1.06958,0.00012,743346.8155,-130.77,-1.00,11,stop,1.06939,1.06888,32.60,0.000002,0.000028
2023-02-17 08:34:00,2023-02-17 08:39:00,sell,1.06323,1.06361,1.06361,1.06270,0.00025,343071.8318,-130.12,-1.00,6,stop,1.06250,1.06326,71.15,0.000180,0.000159
2023-02-17 15:30:00,2023-02-17 15:32:00,buy,1.06938,1.06966,1.06938,1.06966,0.00013,653855.3817,181.26,277211464.63,3,target,1.06948,1.06873,32.85,0.000001,0.000025
2023-02-21 12:15:00,2023-02-21 12:25:00,buy,1.06567,1.06538,1.06538,1.06607,0.00019,451327.7461,-130.38,-1.00,11,stop,1.06687,1.06680,31.59,-0.000618,-0.000630
2023-02-23 07:54:00,2023-02-23 09:00:00,sell,1.06160,1.06112,1.06160,1.06112,0.00023,380840.3750,181.61,476872696.29,7,target,1.06116,1.06120,69.02,0.000064,0.000060
2023-02-23 13:41:00,2023-02-23 13:45:00,sell,1.05872,1.05895,1.05895,1.05840,0.00015,572014.9917,-130.63,-1.00,5,stop,1.05854,1.05951,69.54,0.000008,-0.000014
2023-02-23 15:01:00,2023-02-23 15:14:00,sell,1.05964,1.05986,1.05986,1.05933,0.00015,588268.9876,-129.98,-1.00,14,stop,1.05878,1.05945,77.11,0.000154,0.000139
2023-03-02 13:59:00,2023-03-02 16:00:00,sell,1.05935,1.05967,1.05967,1.05890,0.00022,398182.6195,-129.33,-1.00,2,stop,1.05850,1.05948,77.62,0.000218,0.000194
2023-03-02 20:49:00,2023-03-02 20:53:00,buy,1.06057,1.06057,1.06057,1.06093,0.00017,497372.7193,0.00,0.00,5,stop,1.06086,1.06032,31.22,-0.000066,-0.000043
2023-03-03 07:39:00,2023-03-03 07:43:00,buy,1.06065,1.06044,1.06044,1.06094,0.00014,617322.2286,-128.68,-1.00,5,stop,1.06095,1.06057,32.66,-0.000082,-0.000068
2023-03-06 14:25:00,2023-03-06 14:32:00,buy,1.06693,1.06721,1.06693,1.06721,0.00013,643508.1333,179.25,278556434.29,8,target,1.06759,1.06689,31.14,-0.000232,-0.000266
2023-03-07 19:59:00,2023-03-07 19:59:00,sell,1.05476,1.05492,1.05492,1.05453,0.00011,802207.7449,-128.93,-1.00,1,stop,1.05457,1.05568,68.38,0.000047,0.000030
2023-03-07 20:35:00,2023-03-07 20:49:00,sell,1.05495,1.05467,1.05495,1.05467,0.00013,640303.6165,179.61,280500623.82,15,target,1.05467,1.05539,68.75,0.000033,0.000016
2023-03-08 08:14:00,2023-03-08 08:14:00,sell,1.05483,1.05442,1.05512,1.05442,0.00019,441727.7096,180.86,1.40,1,target,1.05416,1.05460,67.10,0.000201,0.000214
2023-03-09 20:02:00,2023-03-09 20:03:00,buy,1.05950,1.05929,1.05929,1.05980,0.00014,605485.1472,-130.09,-1.00,2,stop,1.05945,1.05865,32.03,0.000066,0.000077
2023-03-10 13:33:00,2023-03-10 13:42:00,buy,1.06503,1.06503,1.06503,1.06548,0.00022,399310.2672,0.00,0.00,10,stop,1.06581,1.06444,30.96,-0.000232,-0.000245
2023-03-10 15:03:00,2023-03-10 15:05:00,buy,1.06414,1.06414,1.06414,1.06458,0.00021,408171.6456,0.00,0.00,3,stop,1.06501,1.06443,31.49,-0.000286,-0.000316
2023-03-13 14:03:00,2023-03-13 14:17:00,buy,1.07291,1.07242,1.07242,1.07360,0.00033,261946.1431,-129.44,-1.00,15,stop,1.07329,1.07085,32.21,-0.000045,0.000022
2023-03-14 06:18:00,2023-03-14 06:24:00,sell,1.07197,1.07197,1.07197,1.07151,0.00022,391988.1156,0.00,0.00,7,stop,1.07136,1.07163,68.16,0.000149,0.000154
2023-03-14 06:38:00,2023-03-14 06:42:00,sell,1.07233,1.07233,1.07233,1.07186,0.00022,387594.1563,0.00,0.00,5,stop,1.07162,1.07167,71.41,0.000148,0.000154
2023-03-15 12:17:00,2023-03-15 12:23:00,sell,1.05537,1.05537,1.05537,1.05469,0.00033,263533.3968,0.00,0.00,7,stop,1.05412,1.05884,70.13,0.000566,0.000573
2023-03-15 17:12:00,2023-03-15 17:16:00,sell,1.05789,1.05789,1.05789,1.05757,0.00015,563080.7553,0.00,0.00,5,stop,1.05769,1.05791,68.00,-0.000020,-0.000030
2023-03-16 12:03:00,2023-03-16 12:12:00,buy,1.06142,1.06091,1.06091,1.06213,0.00034,253984.5972,-128.79,-1.00,10,stop,1.06160,1.06038,32.58,0.000012,0.000086
2023-03-17 09:36:00,2023-03-17 09:43:00,buy,1.06268,1.06336,1.06268,1.06336,0.00033,262594.3130,179.41,683223275.53,8,target,1.06295,1.06239,32.68,-0.000029,-0.000006
2023-03-22 12:41:00,2023-03-22 12:47:00,buy,1.07899,1.07933,1.07899,1.07933,0.00016,529581.6825,180.67,341149300.46,7,target,1.07924,1.07880,31.19,-0.000059,-0.000042
2023-03-23 12:08:00,2023-03-23 12:10:00,buy,1.08860,1.08823,1.08823,1.08912,0.00025,352493.9548,-129.95,-1.00,3,stop,1.08943,1.08873,31.57,-0.000291,-0.000282
2023-03-23 12:24:00,2023-03-23 12:24:00,buy,1.08799,1.08775,1.08775,1.08833,0.00016,538259.5650,-129.30,-1.00,1,stop,1.08886,1.08864,31.52,-0.000335,-0.000376
2023-03-28 20:01:00,2023-03-28 20:02:00,sell,1.08426,1.08426,1.08426,1.08399,0.00013,678323.6409,0.00,0.00,2,stop,1.08396,1.08401,73.30,0.000034,0.000030
2023-03-29 09:34:00,2023-03-29 09:37:00,buy,1.08345,1.08345,1.08345,1.08394,0.00024,364520.9268,0.00,0.00,4,stop,1.08475,1.08493,26.23,-0.000497,-0.000506
2023-03-29 13:53:00,2023-03-29 13:56:00,sell,1.08415,1.08430,1.08430,1.08394,0.00010,876755.4503,-128.65,-1.00,4,stop,1.08369,1.08393,68.35,0.000178,0.000179
2023-03-30 11:26:00,2023-03-30 11:30:00,buy,1.09027,1.08995,1.08995,1.09071,0.00021,404675.7679,-128.01,-1.00,5,stop,1.09090,1.08890,31.59,-0.000208,-0.000212
2023-04-03 06:24:00,2023-04-03 06:25:00,sell,1.08617,1.08649,1.08649,1.08572,0.00022,393334.6499,-127.37,-1.00,2,stop,1.08513,1.08557,70.00,0.000350,0.000363
2023-04-03 07:07:00,2023-04-03 07:11:00,buy,1.08646,1.08613,1.08613,1.08693,0.00022,380127.0537,-126.73,-1.00,5,stop,1.08638,1.08593,31.20,0.000062,0.000138
2023-04-04 18:00:00,2023-04-04 18:00:00,buy,1.09542,1.09562,1.09528,1.09562,0.00010,884102.5736,176.54,1.40,1,target,1.09555,1.09489,30.76,-0.000010,-0.000005
2023-04-06 10:07:00,2023-04-06 10:08:00,sell,1.09048,1.09093,1.09093,1.08986,0.00030,285192.4459,-126.98,-1.00,2,stop,1.08954,1.08998,75.51,0.000204,0.000108
2023-04-10 12:52:00,2023-04-10 12:54:00,sell,1.08518,1.08500,1.08518,1.08500,0.00008,991025.6177,176.89,178489661.30,3,target,1.08471,1.08588,72.17,0.000164,0.000181
2023-04-12 15:13:00,2023-04-12 15:15:00,buy,1.09926,1.09926,1.09926,1.09951,0.00012,717117.5238,0.00,0.00,3,stop,1.09945,1.09762,30.68,-0.000048,-0.000034
2023-04-14 06:53:00,2023-04-14 06:54:00,buy,1.10573,1.10603,1.10573,1.10603,0.00014,585716.0605,178.13,304116710.51,2,target,1.10604,1.10554,32.11,-0.000085,-0.000069
2023-04-14 14:29:00,2023-04-14 14:30:00,sell,1.09924,1.09924,1.09924,1.09906,0.00009,979769.2808,0.00,0.00,2,stop,1.09901,1.10036,67.35,0.000074,0.000078
2023-04-19 13:36:00,2023-04-19 13:38:00,buy,1.09551,1.09551,1.09551,1.09578,0.00013,652973.3771,0.00,0.00,3,stop,1.09609,1.09612,28.95,-0.000140,-0.000145
2023-04-19 20:19:00,2023-04-19 20:20:00,sell,1.09572,1.09552,1.09586,1.09552,0.00009,911739.4654,179.37,1.40,2,target,1.09532,1.09541,68.91,0.000115,0.000123
2023-04-20 20:54:00,2023-04-20 20:54:00,sell,1.09684,1.09695,1.09695,1.09668,0.00008,1125505.4883,-129.02,-1.00,1,stop,1.09661,1.09663,67.92,0.000080,0.000072
2023-04-21 14:46:00,2023-04-21 14:53:00,buy,1.09801,1.09787,1.09787,1.09821,0.00010,895714.6593,-128.38,-1.00,8,stop,1.09818,1.09777,30.47,-0.000052,-0.000043
2023-04-24 21:01:00,2023-04-24 21:18:00,buy,1.10583,1.10623,1.10583,1.10623,0.00019,446684.3455,178.83,400342583.22,18,target,1.10594,1.10515,30.83,0.000013,0.000082
2023-04-25 13:54:00,2023-04-25 15:00:00,sell,1.09690,1.09712,1.09712,1.09660,0.00014,592221.0721,-128.63,-1.00,7,stop,1.09686,1.09882,67.04,-0.000012,-0.000050
2023-04-26 14:39:00,2023-04-26 14:40:00,sell,1.10378,1.10348,1.10378,1.10348,0.00014,595985.2672,179.18,300641927.28,2,target,1.10363,1.10393,72.68,-0.000016,-0.000048
2023-04-26 14:57:00,2023-04-26 16:00:00,sell,1.10389,1.10362,1.10408,1.10362,0.00013,668933.2731,180.43,1.40,4,target,1.10360,1.10388,72.31,0.000025,0.000003
2023-04-27 07:43:00,2023-04-27 07:46:00,buy,1.10365,1.10334,1.10334,1.10408,0.00021,418298.7651,-129.78,-1.00,4,stop,1.10420,1.10417,30.02,-0.000123,-0.000122
2023-04-28 09:01:00,2023-04-28 09:01:00,sell,1.09842,1.09871,1.09871,1.09801,0.00019,443817.4665,-129.13,-1.00,1,stop,1.09858,1.10082,68.19,-0.000211,-0.000233
2023-05-01 09:56:00,2023-05-01 09:59:00,buy,1.10191,1.10191,1.10191,1.10240,0.00023,368486.2624,0.00,0.00,4,stop,1.10220,1.10182,31.04,-0.000059,-0.000029
2023-05-01 14:09:00,2023-05-01 14:12:00,sell,1.09740,1.09740,1.09740,1.09713,0.00013,676957.3267,0.00,0.00,4,stop,1.09716,1.09874,72.80,0.000080,0.000067
2023-05-01 17:02:00,2023-05-01 17:58:00,sell,1.09739,1.09739,1.09739,1.09718,0.00010,859137.9522,0.00,0.00,32,stop,1.09719,1.09816,67.86,0.000007,-0.000022
2023-05-03 06:47:00,2023-05-03 06:52:00,buy,1.10327,1.10303,1.10303,1.10360,0.00016,544112.0465,-128.49,-1.00,6,stop,1.10323,1.10182,30.08,0.000044,0.000090
2023-05-04 13:01:00,2023-05-04 13:09:00,sell,1.10245,1.10245,1.10245,1.10187,0.00027,310618.7854,0.00,0.00,9,stop,1.10086,1.10299,82.36,0.000198,0.000126
2023-05-04 13:28:00,2023-05-04 13:34:00,sell,1.10278,1.10278,1.10278,1.10241,0.00018,478492.8048,0.00,0.00,7,stop,1.10177,1.10293,68.36,0.000375,0.000434
2023-05-05 06:21:00,2023-05-05 06:24:00,buy,1.10250,1.10286,1.10250,1.10286,0.00017,499826.3644,178.98,358091567.36,4,target,1.10261,1.10215,32.78,0.000051,0.000078
2023-05-05 06:35:00,2023-05-05 06:46:00,buy,1.10252,1.10227,1.10227,1.10287,0.00017,516690.6351,-128.74,-1.00,12,stop,1.10269,1.10222,30.35,0.000010,0.000053
2023-05-09 14:01:00,2023-05-09 14:05:00,sell,1.09646,1.09616,1.09667,1.09616,0.00014,604890.0682,179.34,1.40,5,target,1.09567,1.09630,77.63,0.000042,-0.000007
2023-05-09 14:30:00,2023-05-09 14:41:00,sell,1.09706,1.09681,1.09706,1.09681,0.00012,715516.7374,180.59,252391938.24,12,target,1.09633,1.09638,69.00,0.000264,0.000267
2023-05-10 12:02:00,2023-05-10 12:07:00,buy,1.09664,1.09664,1.09664,1.09710,0.00022,392731.1169,0.00,0.00,6,stop,1.09767,1.09730,32.89,-0.000341,-0.000383
2023-05-11 13:01:00,2023-05-11 13:13:00,sell,1.09241,1.09201,1.09241,1.09201,0.00019,453283.2442,181.85,401194602.12,13,target,1.09142,1.09266,73.27,0.000224,0.000213
2023-05-11 14:45:00,2023-05-11 14:47:00,sell,1.09172,1.09172,1.09172,1.09152,0.00009,937449.9012,0.00,0.00,3,stop,1.09149,1.09196,70.75,0.000040,0.000040
2023-05-11 20:04:00,2023-05-11 20:09:00,sell,1.09153,1.09153,1.09153,1.09135,0.00009,1005219.3977,0.00,0.00,6,stop,1.09141,1.09165,72.68,-0.000007,-0.000043
2023-05-17 11:41:00,2023-05-17 11:44:00,sell,1.08305,1.08330,1.08330,1.08270,0.00017,523705.9720,-130.81,-1.00,4,stop,1.08258,1.08351,70.50,0.000152,0.000155
2023-05-17 13:15:00,2023-05-17 13:16:00,sell,1.08467,1.08441,1.08467,1.08441,0.00012,701182.0268,182.21,259864241.37,2,target,1.08362,1.08362,73.72,0.000397,0.000399
2023-05-18 15:31:00,2023-05-18 15:32:00,sell,1.07692,1.07703,1.07703,1.07676,0.00008,1143255.1723,-131.06,-1.00,2,stop,1.07670,1.07788,69.94,0.000051,0.000040
2023-05-22 13:15:00,2023-05-22 13:15:00,sell,1.08165,1.08125,1.08193,1.08125,0.00019,461511.0297,182.57,1.40,1,target,1.08067,1.08082,80.47,0.000200,0.000181
2023-05-23 17:04:00,2023-05-23 17:05:00,sell,1.07710,1.07710,1.07710,1.07686,0.00012,758511.2731,0.00,0.00,2,stop,1.07706,1.07744,71.30,-0.000058,-0.000090
2023-05-24 08:15:00,2023-05-24 08:17:00,sell,1.07861,1.07861,1.07861,1.07823,0.00018,480715.2857,0.00,0.00,3,stop,1.07683,1.07673,77.26,0.000757,0.000764
2023-05-26 12:23:00,2023-05-26 12:39:00,sell,1.07192,1.07192,1.07192,1.07159,0.00016,564596.5852,0.00,0.00,17,stop,1.07145,1.07213,67.30,0.000152,0.000172
2023-05-30 15:32:00,2023-05-30 15:48:00,sell,1.07290,1.07290,1.07290,1.07271,0.00009,944102.0997,0.00,0.00,17,stop,1.07251,1.07258,77.04,0.000109,0.000101
2023-05-31 15:18:00,2023-05-31 15:22:00,sell,1.06758,1.06732,1.06758,1.06732,0.00012,717138.8726,183.85,256363419.42,5,target,1.06664,1.06694,69.69,0.000316,0.000339
2023-06-01 06:27:00,2023-06-01 06:30:00,buy,1.07021,1.07069,1.07021,1.07069,0.00023,382206.0495,185.14,484385610.90,4,target,1.07004,1.06919,32.07,0.000216,0.000285
2023-06-05 11:15:00,2023-06-05 11:20:00,sell,1.07117,1.07117,1.07117,1.07075,0.00020,445081.8548,0.00,0.00,6,stop,1.06965,1.06968,72.48,0.000617,0.000625
2023-06-07 14:01:00,2023-06-07 14:05:00,sell,1.06986,1.06986,1.06986,1.06962,0.00012,762917.8279,0.00,0.00,5,stop,1.06997,1.07065,67.44,-0.000149,-0.000166
2023-06-07 18:05:00,2023-06-07 18:20:00,sell,1.06995,1.07005,1.07005,1.06981,0.00007,1355589.4961,-133.17,-1.00,16,stop,1.06984,1.07011,67.73,0.000028,0.000020
2023-06-12 07:15:00,2023-06-12 07:18:00,sell,1.07732,1.07704,1.07732,1.07704,0.00013,671326.3529,185.50,276317025.98,4,target,1.07584,1.07569,71.41,0.000648,0.000659
2023-06-12 15:16:00,2023-06-12 15:23:00,sell,1.07597,1.07597,1.07597,1.07577,0.00010,911954.2307,0.00,0.00,8,stop,1.07537,1.07538,75.42,0.000179,0.000190
2023-06-16 12:39:00,2023-06-16 12:51:00,sell,1.09307,1.09327,1.09327,1.09279,0.00013,659163.0470,-133.43,-1.00,13,stop,1.09281,1.09355,68.49,0.000071,0.000076
